id;description;dbo
857336157638142;"[@IND], bestimmt wird man sagen: ""Es war ein emotionler Ausnahmezustand des Angeklagten mit schrecklicher Kriegserfahrung"".";nothing
1057127547659001;Aber das Pack sind doch wir Deutsche ?  :);nothing
856801964358228;viel spaß;nothing
857739750931116;"LÜGENPRESSE eingestellt!

http://www.watson.ch/!152122649";nothing
993984340639989;Die Merkel löffelt nur den Misst aus den ihre Vorgänger angeleiert haben.;nothing
972145842823839;Theresa Mix pegida hat die geilsten hashtags xDD;nothing
1069689883069434;"Axel Neumann schon richtig Herr neumann.Der herr Minister lässt offen ,und für keinen erkennbar,von welcher Verfassung er redet.Daher ja auch meine Frage diesbezüglich. 

Was  Wiki betrifft,weiß doch wohl jeder das das eine Sammlung von Wissen von jedermann ist,ohne Gewähr von Richtigkeit. Und nach einer wissenschaftlichen Studie stellte sich auch raus,das knapp 60% fehlerhafte Informationen sich in Wiki tummeln. Hier werden Behauptungen aufgestellt und,so hab ich den Eindruck,auch gezielt manipuliert .Entwerder bleiben sie drin oder nicht in den Kram passende werden gelöscht. Beim MH 17 Unfall gab es dies z.B. zu erkennen .als die maximalhöhe der SU 25 verändert wurden weit unter 10 000 m.  Ansonsten ist die BEHAUPTUNG  das das GG eine Verfassung sein soll,schon an sich eine Lüge von Wiki.  Das besagt zum einen der Art 146 selber,zum anderen gehen sie ,Herr Neumann,der Geschichte des GG nach. Dieses ist fasst unverändert immer noch als verpflichtendes Herstellungsgesetz der Allierten nach der HLKO Art 43. Und das erklärt dann auch noch die Existens des Art 120 im GG. Oder warum wird hier ""ausrücklich"" auf Besatzungskosten verwiesen?

Ansonsten kann ich nur sagen,der Gesetzestext des GG ist durchaus tauglich um als Verfassung übernommen zu werden.Hier und da muß definitiv nachgebssert werden um dann im Volksentscheid sich ,auch namentlich, zur Verfassung zu erheben.

Des grübelns wegen schieb ich mal noch eine andere Frage nach. Das BVG hat in einem Urteil festgestellt a) das das deutsche Reich immer noch existiert aber von der BRD besetzt ist und somit momentan handlungsunfähig, und  b) was ebenfalls sehr bedenklich ist ,das ALLE Wahlen,nochmal ALLE Wahlen bis 1956 für ungültig erklärt wurden.  Fragen sie sich mal zu a) und b), was müßten sich logischer Weise aus diesen Gerichtsurteilen für KOnsequenzen ergeben und was sagen sie GENAU aus?";criticism
982722085099548;"Hier das Video von heut Nachmittag. Man konnte sich das Spektakel live bei RT angucken.  

https://www.youtube.com/watch?v=JGhaZD2I8TY";nothing
1064920933546329;Wie soll man euch kennenlernen wenn man euch nicht versteht?;nothing
1064761683562254;Kommt drauf an, welches man für das richtige hält. Siehe Youtube, Suchbegriff Ostdeutsch.;nothing
856918341013257;Würdest du aufmerksam Politik und die Medien beoabachten, es analysieren und verstehen... Wäre dir aufgefallen das sich bereits etwas bewegt;nothing
862797663758658;40000? Sei froh wenn 4000 kommen.....lächerlich;nothing
1010739465631143;Ein guter Zeitpunkt für Stefan Raab, seinen Hut zu nehmen und beim Fernsehen alles hinzuschmeißen. Wo wohl sein Rückzugsort sein wird?;nothing
1107847092587046;Die gibs nur gegen besorgte Menschen! Siehe Köln;nothing
1010742925630797;Und was haben Sie zu befürchten?;nothing
1394144253316567040;Unter der Politik und Ministerien sind selbst die psychisch Gesunden völlig daneben, und korrupter als Männer. Eh klar, Männer müssen bei der Erbringung von Leistung nicht Lügen. Und werden aber genau dort betrogen, durch Inszenierung und Korruption wie Vetternwirtschaft. Hexen;nothing
861983447173413;Hoffentlich geht's Montag wirklich wieder los. Wir waren viel zu lange weg!;nothing
1035569186481504;"Herbert Bach!
Drück dich mal bitte etwas genauer aus!
Was meinst du mit dem ""auf den Kopf gefallen"" ?";nothing
1064986193539803;Ähem, ich weiß das ist jetzt etwas frech aber könnte man die evtl. zum Trüffelsuchen einsetzen? Bei deren Unglaublichen Fähigkeiten müssten die  eine 100% Quote habe dann brauchen wir die Franzosen nicht mehr;nothing
856905147681243;*gehirngewaschenen und umerzogenen Vollidioten.;nothing
1105667946138294;Jede Wette, ganz bestimmt nicht in Dresden. Die Mehrheit will das nicht, passt nicht hierher. Wäre grauenvoll, wenn wir erleben müssten wenn 4x täglich so ein Kasper vom Minarett runterschreit. Für die 40 Hansels völlig überzogen. Auch ein Bürgerentscheid würde dies schon klarstellen.;criticism
1038626276175795;Ehrlich, jeder EU Bürger wusste es schon immer;nothing
1387120338828500992;@ntvde Klasse. Hier sammeln sich direkt die drecks Nazis unter diesem Beitrag - mit ihrem peinlichen Gejammer um die bösen Immigranten, die ausnahmslos ,braven Deutschen’ und ihren Frauen etwas Böses wollen. Peinlicher Haufen übelster Unterschichten-Abschaum. #AfDrausausdenParlamenten;nothing
861962397175518;PEGIDA  bleibt doch man muss ja nicht mit Frau Oertel an der rechten Seite der CDU gehen.;nothing
856744104364014;Vielen Dank an alle, die gekommen sind! Auch in Tokyo habt ihr Unterstützer!;nothing
1065299436841812;ENTE!;nothing
857012927670465;Wenn an intellektueller Gegenwehr nichts mehr geht, dann wird auf die Rechtschreibung geschaut. Du bist ja schon ein ganz großer :-);nothing
925460520825705;https://www.youtube.com/watch?v=dWL2a82Qjng&feature=youtu.be;nothing
856739414364483;Auch aus Tokyo die Daumen gehalten?;nothing
882678071770617;Dieses Similie ist zum Tode eines Menschen leich pietätlos.;nothing
858238070881284;"keine Ahnung ob somit das Integrationsproblem zumindest der Kinder damit gelöst werden würde, aber wie sollte man sie denn sonst integrieren?
Bei der Überlegung geht es ja darum, dass die ausländischen Kinder z.b., die noch nicht so gut deutsch können von unseren Kindern integriert werden, so wie wir beispielsweise..Amerikaner integrieren indem wir sie relativ normal behandeln.

Ich bin auch dafür dass fremde Kulturen in diesem Land nicht so einfach reinpassen, aber ich glaube das Kindern Kulturen nicht ganz so wichtig sind, sie wollen nur glücklich leben, erleben.
Bei den Eltern gilt es dass sie ihre Kinder mit ihren Wünschen und VOrstellungen tolerieren, aber da haben wir das nächste Problem
Sowohl in deren Kultur als auch in unserer sagen wir unseren Kindern wie und was sie zu denken und zu machen haben.";nothing
1105443609494061;"Den Muezzin auf dem Minarett 
finde ich bestimmt nicht nett.
Und wenn er von oben jodelt,
es in der Menge brodelt.";nothing
1056911371013952;Ein schlechter Witz;nothing
1152576261447462;Das ist doch auch Rassismus;nothing
858377337534024;das erinnert an die Zeiten als PiRaten-Schiffe zu kentern begannen, aus der Traum von Frische :(;nothing
857813060923785;https://www.facebook.com/photo.php?fbid=10206244231646739&set=a.1447237822964.2062507.1293727491&type=1&theater;nothing
1095917153780040;Null Toleranz, gib den Vagabunden den kleinen Finger dann nehmen sie die ganze Hand. Das ist alles nur die Schuld der deutschen Chaos Bonzen.;nothing
1010182402353516;Die Christen bei uns laufen auch nicht ständig mit nem Holzkreuz auf dem Buckel rum. Zumindest sollte der Kopflappen in Schulen verboten werden.;nothing
855167344521690;sicher? glaub nich http://www.zeit.de/politik/deutschland/2014-12/islam-pegida-fluechtlinge-deutschland-umfrage;nothing
1035180083187081;????????;nothing
1065259763512446;Find ich klasse...????????;nothing
1065268810178208;"Meistens ""finden"" sie sogar Dinge, wo andere noch gar nicht bemerkt haben, dass sie sie verloren haben.";nothing
998421766862913;Die erneute Steigerung der Hetze und Lügen in den Staatsmedien werden noch mehr Menschen die Augen öffnen. Lasst euch nicht beirren!;nothing
1107918969246525;Sind vielleicht mänl. Kinder dabei, denen ist doch egal,ob Kardinal oder Ziege!;nothing
968224956549261;Unglaublich. ..so viel braune scheiße an einem Ort. ..;nothing
951899784848445;die daran verdienen freuts;nothing
857434304294994;"Vortrag über den Islam aus Sicht eines ""Ex-Moslem""!   https://www.youtube.com/watch?list=PL6CFF8CE4D928F943&v=nlKEo70CJAs&x-yt-ts=1421914688&feature=player_detailpage&x-yt-cl=84503534";nothing
1403768463735336960;@DemokratDer @manuelak62 Selbst wenn sie alle das weisse Sklavenband tragen würden, würden sie es nicht erkennen, sondern eher darüber diskutieren, ob das weisse am Armband nicht rassistisch sei. Die satanische Elite hat funktionierende Vor-Umerziehung geleistet. #UndDieBibelHatDochRecht;nothing
1067321239972965;abwarten, gestern wurde doch noch die beliebtheit merkels erwähnt, das sie wieder gestiegen ist.;nothing
857438557627902;die braun Scheiße klebt ja böse....da hilft nur noch die gut alte Klobürste und schön weg wegschruben.............;nothing
858090837562674;[@IND] ich wohl auch.. :/;nothing
935423733162717;Das ist richtig Ralf Lindner in Berlin war der Anfang. Ich war heute  in Magdeburg in der Gedenkstätte am Moritz-Platz zu Kranzniederlegung, angenehm Überrascht war ich dort eine Schulklasse anzutreffen, die Kids wahre sehr interessiert und konnten das gehörte kaum fassen.;nothing
856922231012868;"Liebe Mitmenschen,
hier ein Song für  uns alle ! :)

https://www.youtube.com/watch?v=NWwdv_ZVkpY";nothing
882035785168179;Der Herr Mürwitz ist einfach nur ein Troll. Einfach links liegen lassen .;nothing
855536074484817;Immer diese Fäkalworte, Kindern verbietet man das.;nothing
951882948183462;Oh und dieses Mal war nicht Pegida daran schuld?;nothing
856800664358358;Irgendwo hier schwirren Bilder herum, bilde dir selbst ein Urteil!;nothing
855015437870214;??????????????;nothing
945854012119689;"Steffen F., hast du einfach nur schlecht geschlafen oder bist du ein chronischer Orthografie-""Nazi""? 
Argumente? Fehlanzeige... dann träume mal schön weiter von den ""35.000"" mit Steuergeldern nach Dresden gekarrten Traumtänzern. Ist lange her. Kommt auch nicht wieder... :D";nothing
876440965727661;Das ist ein Satirebeitrag, oder?;nothing
1010765232295233;genau so ist es und zwar nur so;nothing
982699335101823;Die verdammten Drecksvölker,und Deutschland will sich das Dreckspack ins Land holen!;nothing
856865557685202;"Rachid Ait@
Von uns hat keiner einen Krieg verloren..denn keiner von uns war dabei..hahaha...";nothing
1056483754390047;"(..)»Luxus-Asyl« für Immigranten bezugsfertig
Birgit Stöger
»The Peoples Projekt«. So lautet der Name des als »Luxus-Asyl« bekannt gewordenen Reihenhaus-Neubauprojektes eines findigen Immobilienentwicklers. Er hat für Immigranten in der mittelfränkischen Gemeinde Eckental sechs nagelneue Reihenhäuser errichtet. In dieser Woche wurde der »menschenwürdige Wohnraum« medienwirksam an die »neuen Bewohner übergeben«.. 

Im mittelfränkischen Eckental im Kreis Erlangen kündigte der Immobilienentwickler Markus Gildner Mitte 2015 medienwirksam an, »ein Zeichen setzen« zu wollen. Er investierte in den Neubau von sechs doppelstöckigen Reihenhäusern, in die nach Fertigstellung 60 Migranten einziehen sollen. »Erfolgreiche Integration fängt bei Unterbringung in menschenwürdigem Wohnraum an«, so der pfiffige Bauunternehmer. (..)

http://info.kopp-verlag.de/hintergruende/deutschland/birgit-stoeger/-luxus-asyl-fuer-immigranten-bezugsfertig.html";nothing
945887695449654;Wird ja wohl langsam zu viel man sollte mal ein stop machen;nothing
857861684252256;Der Staat und die Medien sind schuld, das Ihr rechts unterwandert wurdet? ääähm, sorry, das ist Humbug.;nothing
856986754339749;Natürlich, und Sie haben wohl den 100%igen Beweis. Es waren die Pegida Demonstranten, oder? Es wurde kürzlich ein Asylant ermordet. Wer war es? Natürlich Pegida. Morgen sind wir dann Schuld an der Verbrennung einer hochschwangeren 19 jährigen. Übermorgen dann an dem Wetter. Was kommt noch?;nothing
857415690963522;Wieso gibt es ein konzert gegen pegida und nicht für nur so werden jungen leute auf einen aufmerksam;nothing
1011047575600332;Die sind Gottlos denen ist nur Geld wichtig sonst nichts.Sind die ersten die beim ersten Schuss in Deutschland die Hosen voll haben und sofort abhauen. Spielen nur im Fensehen die starken Männer.;nothing
857799457591812;"Viel  schlimmer ist es,... das Bewegungen die diese Zustände anprangern, wie  Pegida (Ich denke an ihre Kernaussage), das diese Bewegungen langsam  durch politische Machenschaften, aufgeweicht werden. Wie  Demonstrationsverbot, wegen angeblicher Bombendrohung ... Konzert am  Montag in Dresden, die inszenierten Gegendemos usw.  Es darf eben nicht  sein, das Bürger Zustände anprangern und ihre Meinung über unsere  Politik kund tun ... Unter dem Aspekt ""Ausländerfeindlichkeit"" und  rechte Szene, lässt sich dann gut den ""Knüppel"" schwingen, der dann auch  die trifft, die eigentlich ihr Mitspracherecht gegenüber unserer  Politik einfordern ...  Und ich muß meinem ehem. Kollegen Peter Ziegeweidt  recht geben...wir sehen sie täglich, in unseren Pausen als Busfahrer,  in den Großstädten Düsseldorf, Mainz, Köln, Frankfurt an den Bahnhöfen  ... schwarze Drogenhändler, rumänische Bettler und Clans auf Beutezug,  andere Ausländer in Luxuskarossen die wir uns nicht leisten können, die  sich mit angeborener Arroganz in die Busspuren stellen und parken... wir  gehen auch dunklen Zeiten entgegen wenn Menschen die ihren Unmut  darüber äußern wollen, bedroht, beschimpft und beleidigt werden ...  ""Armes Deutschland"" oder mit Heinrich Heine gesprochen : ""Denk ich an  Deutschland in der Nacht, dann bin ich um den Schlaf gebracht..."" und  meine heißen Tränen fließen.....";criticism
888148991223525;"hellmut, in dem grueppchen um die UMP tummelt sich auch noch MODEM.
aber trotzdem scheint die UMP alleine ca 30% zu haben und ist diesmal besser als meine partei.
diesmal....";nothing
856845804353844;"Eben ...
Das muss sich ändern";nothing
858181797553578;"und, wieviele Pegida-Mitglieder haben schon mit den Asylanten über ihre Punkte geredet und versucht eine gemeinsame Lösung zu finden?
Wieviele von euch sind in eine Moschee gegangen und haben die Gläubigen mit ihrer Islamkritik respektvoll und sachlich konfrontiert und evtl. Vorurteile aus dem weggeräumt bzw. versucht über mögliche Lösungen zu reden?
Habt ihr eure Hausaufgaben gemacht oder geht ihr mit Nichts als nur mit Argumenten von Aussen (Medien, Youtube, eigene Beobachtungen) auf die Strasse?
Würde mich über ein paar Antworten freuen :-)";nothing
963634080341682;was nützen uns die forderungen wenn die politiker sowieso machen was sie wollen denn die interesiert doch die meinung des volkes nicht  ich bin dafür das wir gar keine zuwanderer und asylanten aufnehmen solten und alle die noch hier sind sofort abgeschoben werden in ihr land wo sie herkommen;criticism
1012241798814243;"Hieß der Weihnachtsmarkt am goldenen Reiter eigentlich schon immer ""Augustusmarkt""? Wo wir gerade dabei sind...";nothing
858293484209076;"Jürgen, ich weiß nicht ob das war ist... man hört sowas ab und zu, aber man hört auch das Gegenteil.
Was nun stimmt...keine Ahnung.
Ich hab aber auch schon gehört dass jemand keine Reechtskostenhilfe bekommt, mit der Begründung dass sie es jedem gewähren müssten und  das Finanzsystem sonst zusammenbrechen würde. Da ging es um eine geldsystemfrage die gegen das Gesetz ist...(Stichwort Hans Scharpf)";nothing
1010776222294134;Träumer...;nothing
1384087955405299712;DAS ist Scheiße ihr Idioten! Bestätigt doch die Neofaschisten in ihrer Propaganda! Wir alle wissen um welchen Buchladen es sich handelt.  #Antifa macht so etwas nicht!  #DD1904 #Dresden https://t.co/XPVrKA4RWJ;nothing
1096004480437974;Ich darf auf der Autobahn nicht packen, da hilft nur weiterfahren. ????;nothing
856811751023916;Als ich geboren wurde gabs die Mauer in Deutschland noch nicht...deshalb gibs für mich nur Gesamt Deutschland...Hut ab vor Dresden und weiter so...;nothing
856833707688387;"Danke. Es waren diesmal definitiv mehr Leutchen da als zum ""Singen"".";nothing
856846114353813;Immerhin hat Tillich eben im ZDF endlich mal die gewalttätige Gegendemo (Antifa)  kritisiert, das war schon lange fällig.;nothing
857021217669636;Die Bilder hier waren übrigens sehr bezeichnend: http://www.dw.de/syrien-flüchtlinge-von-bord-gedrängt/a-17956584;nothing
1012233232148433;Strietzelmarkt bleibt und ist wie er heisst wem es nicht passt verpisst euch aus Deutschland;nothing
972315156140241;Man kann es natürlich auch nicht abwählen und permanent auf solchen rum suchen um irgendwas zu finden um Opposition zu betreiben ?? Helge sein neues Hobby ??;nothing
1108108355894253;Das waren mehr als 2, also eine Terrorgruppe. GSG9, wo bleibst Du?;nothing
856786361026455;Leute von OrgaTeam bitte mehr Herzblut in Eure Reden geben, die Menschen kommen weit her und Ihr liest fast gelangweilt von den Zetteln ab.....mehr Probleme Ansprechen die in diesem Lande gibt ( Beispiele gibts ja genug!....) und ein Dank an Lutz hat auch gefällt....ansonsten weiter so WIR SIND DAS VOLK!;nothing
857010707670687;Mandy, google doch noch mal Sunniten, Schiiten und vielleicht  Alawiten. Dann setzt das mit den Geschehnissen in Syrien und dem IS in Zusammenhang und du wirst feststellen, dass größtenteils Muslime durch Islamisten getötet werden. Wenn du noch ein bisschen tiefer gräbst, kommst du vielleicht auch noch auf die machtpolitischen Positionen hinter den religiösen Rechtfertigungen.;nothing
882062275165530;Mich würde interessieren,  von welcher Demokratie Ihr hier die ganze Zeit erzählt? In diesem Land gibt es keine Demokratie und hat es auch nicht Ansatzweise gegeben. Wenn Ihr Demokratie wollt, müsst Ihr dafür kämpfen.;criticism
857907124247712;was wäre wohl gewesen, wenn die Deutschen mit den unausgebildeten ausländischen Arbeitskräften so umgesprungen wären;nothing
856947737676984;Widerliche Schwuchteln,,,,,Scheiße auf der Schwanzspitze und im Gehirn;nothing
952670898104667;"hahahahhaha......;-)";nothing
857015791003512;Andre Häuser anscheinend wenn man hier ist Mus man was sein neutrale Meinungen sind unerwünscht.;criticism
895026940535730;Hoffentlich wachen die Europäer vorher auf...;nothing
858014244237000;An eurer Stelle wuerde ich mal beim Urknall anfangen die ganze Geschichte Neu aufzurollen .;nothing
882678818437209;"Unser Auslandskorrespondent Hung Nong bestätigte, dass heute am 18. mai 2007 um 9:31 Uhr MEZ ein Sack Reis (Basmati) in der Provinz Guangdong umgefallen ist. Menschen kamen dabei nicht zu Schaden, allerdings wurde eine trächtige eierlegende Wollmilchsau verletzt. 

Die Börse reagierte prompt. So fällt der Preis von Basmati-Reis seitdem kontinuierlich. “Das Risiko weiterer Umfälle ist uns zu groß, da ziehen wir lieber den Schwanz ein und setzen auf Kartoffeln”, beschreibt der Börsianer John McLoore das Vorgehen. Die Regierung ergriff bereits erste Präventivmaßnahmen und gab Sack-Airbags in Auftrag. Staatsoberhaupt Hu Jintao erklärte den Vorfall zur Chefsache.
Verschwörungstheoretiker vermuten die Illuminaten hinter dem Ereignis. Ihrer Ansicht nach würde ein Sack niemals von selbst umfallen, dies sei den Säcken und ihrer Statik inhärent. Es ginge um wirtschaftliche Interessen, und zwar darum die einstigen Kommunisten noch einmal ordentlich bluten zu lassen. Das Hauptquartier der Illuminaten in Washington stritt alle Vorwürfe ab und verwies auf das Pentagon, das auch zu keiner Auskunft bereit war. 

Der umgefallene Sack enthielt 23 Kilo Basmati-Reis und sollte fünf Stunden nach seinem Umfall mit einem Schiff nach Europa transportiert werden. Die Polizei riegelte inzwischen die Umfallstelle ab, zahlreiche Wissenschaftler wurden einberufen. Experten gehen davon aus, dass es nicht zu diesem Zwischenfall gekommen wäre, hätte ein Unwetter die Ernte zerstört. Zuletzt fiel 1867 ein Sack Reis in China um, als ein kleiner Junge über ihn stolperte";nothing
1063302350374854;"Welche ""Meinung""? Ist doch nur so ein hirnloser Juso";nothing
876616022376822;Das Arbeitsamt sollte erst mal seine eigene deutsche Bürger versorgen mit Arbeit und danach können gern andere kommen aus dem Ausland. Aber es ist ja besser die Ausländer zuversorgen mit Arbeit. Grund weil sie für die deutsche Wirtschaft billige Arbeitskräfte sind. Und um ihre Gewinne zu steigern zu können und für die Aktionäre, das die zu Frieden sind.;criticism
993939847311105;ich glaub das nicht er wird kommen , die haben uns schon immer belogen;criticism
935714823133608;ich bin bestimmt kein feind russlands, aber ihr solltest diesen ex-KGB-agenten nicht glorifizieren! Er ist um keinen deut besser!!!;nothing
855020807869677;Ja, einfach Klasse! Von 10 möglichen Punkten, gebe ich 12!;nothing
1065297446842011;jaja.ist schon der 1.April;nothing
966653666706390;Solange wie das nicht in Deutschland passiert wird sich auch nichts andern.Sollte es mal rumsen werden die Täter verhätschelt weil sie fehlgeleitet und von Pegida bedrängt wurden.Wetten?;criticism
856855554352869;Achso die Polizei kann dann also nicht zählen und PEGIDA kann nur zählen ne ist klar http://www.sz-online.de/nachrichten/pegida-mobilisiert-erneut-tausende--3022858.html;nothing
857363254302099;Timm, was hat er Ihnen getan? Putin schickt die Panzer, Granatwerfer und Soldaten in ein fremdes Land, ER ist der Verbrecher.;nothing
856730424365382;"DANKE DRESDEN!!!

Schätzungsweise um die 20.000 - 25000 Mitbürger/innen waren heute zum Sonntag auf unserer PEGIDA - Demonstration.
Ihr seid spitze!

Unser Dank geht hiermit auch noch einmal an die vielen Einsatzkräfte der Polizei, die es ermöglichen, dass wir unsere Demonstrationen  durchführen können.

#DRESDENZEIGTWIESGEHT (Y)";nothing
888165184555239;http://m.focus.de/panorama/welt/massive-sprachprobleme-verhindern-aufklaerung-nach-tagen-der-ruhe-grossfamilien-in-hamm-schlagen-wieder-auf-einander-ein_id_4562986.html;nothing
856952484343176;Uwe Heidenreich Falsch. Beides offiziell Deutsche. Wenn Du noch so von vorgestern bist, dass Du in Deutschland geborene Kinder mit Migrationshintergrund (türkische Eltern) als Türken bezeichnest, kann ich Dir auch nicht mehr helfen. Das ist einfach nur rechtes Gedankengut und hat mit Pegida nichts zu tun.;nothing
1043891552315934;Thomas Wolf #RECHTSVERDREHER #LÜGENVERSCHWÖRER #AllesNazis #PEGIDA/STINKT #IchbeherrschediedeutscheSprachenicht,aberhetzegegenAusländer #Keinerhatmichlieb,deswegenhasseichauchalle #PATRIOTISMUS -> AUSGRENZUNG und RASSISMUS!!!!!;nothing
1065278030177286;Marco Schnik wieso, weil Wahrheit weh tut?;nothing
894824053889352;"Kann bei dem leider nicht mehr kommentieren, da ich nach einem Kommentar auf seiner Seite gesperrt wurde - dabei stand dort weder was rassistisches, noch was beleidigendes oder so drin...:

Sehr geehrter Herr Jürgen Todenhöfer,

selten habe ich so einen Schmarrn gelesen! Bringen Sie doch nicht das Christentum mit den Öl-Kriegen (welche ich absolut kritisiere) in Verbindung. Denn auch wenn sowohl die früheren Kolonialherren als auch die heutige Finanzmafia samt ihren Schergen aus dem christlichen Abendland kommen, so geschehen diese Kriege nicht im Namen des Christentums und kein Christ kann sich dabei auf die Bibel oder die Lehre Jesu Christi berufen!

Ob es diese Islamische Gewalt nicht gäbe, das bezweifel ich aber dennoch. Denn Gewalt von dieser Seite gibt es ohne Pause seit Entstehung des Islams. Mit den Kreuzzügen, eine Reaktion auf 400 Jahre muslimischen Terrors, konnten wir uns zeitweise etwas Erleichterung verschaffen. Vor Wien konnten wir sie schlagen und aus Spanien wieder vertreiben. Aber heutzutage hilft das Alt-68er Gesocks, die internationale Gutmenschenmafia und die Lobby der Sozialindustrie denen bei der Infiltrierung Europas. Traurig dieser Verrat von innen!

In Richtung schwächerer Staaten ist der Islam so grausam, brutal und rücksichtslos wie eh und je. Ob in Nigeria, Sudan, Irak oder Syrien, überall werden Christen, Atheisten, Anhänger von Naturreligionen und andere abgeschlachtet wie Vieh. Ja selbst die an sich sehr friedfertigen Buddhisten in Indoniesien wehren sich inzwischen mit Waffengewalt da sie permanent unterdrückt und bedroht werden. Leider gelingt es den verlogenen Moslems selbst dort, sich schön brav als unschuldige Opfer darzustellen.

Und daß in den letzen 200 Jahren kein arabisches Land ein westliches Land überfallen hat, das hat einen allereinzigen Grund:

Überlegene westliche Waffentechnik!

Herr Todenhöfer, Sie sollten nicht so tun als ob sie auf der Seite des Westens stünden oder neutral wären. Ich kann mich noch gut an ihre manipulierten Bilder aus dem Gazastreifen erinnern. Bei allem Respekt vor ihrem Mut, diese Krisengebiete zu bereisen, was Sie journalistisch machen ist alles andere als saubere Arbeit! Das Faken von Reportagefotos ist ein absolutes NoGo und ein Armutszeugnis für jeden ehrbaren Journalisten!";nothing
856966887675069;Holger Fuchs wir werden sehen, ob Deine Behauptung stimmt,  aber die Machart spricht schon mal dagegen;nothing
856937461011345;Ulli Mehrkorn Dennis Ruwen Euch rechte Spinner brauchen wir hier nicht. Das tut Pegida nicht gut und das tut Euch auch nicht gut (zu viele denkende Menschen). Also trollt doch bitte woanders weiter.;nothing
1108075269230895;Abführen, Auspeitschen, Wegsperren !!!! Und zwar für immer !;nothing
1065028950202194;Wie geil ??????;nothing
1233;Heute hat mein Kind einen Beitrag über Sie bei KiKa entdeckt Indem Sie behaupten, die Masken wären ja nicht so schlimm! Idioten wie Ihnen haben wir diese Pflicht zu verdanken!! Mein Tochter ist Asthmatikerin... seit der Pflicht geht es ihr mehr und mehr schlechter... und Idioten im weißen Kittel- wie Sie einer sind- behaupten alles sei gut!!! SChämen Sie sich!;criticism
1057038291001260;schwupp da hebt se ab, finanziert durch den deutschen Steuerzahler...aber laut Dagobert Schäuble schreibt Deutschland ja ne schwarze Null !;criticism
882779008427190;"Ihr seid doch ni sauber! Ich bin mit Sicherheit keine ""Kommt-alle-nach-Dtl.-hier-habt-ihr-es-gut-Freundin"", aber überlegt Ihr Euch mal, was Ihr hier von Euch gebt??? Erbärmlich!";nothing
857924290912662;Mich interessiert auch Antipegida nicht;nothing
1056966234341799;auf das sie nie wieder kommen;nothing
856845044353920;"Erst meckern alle dass es PEGIDA überhaupt gibt, nennen uns ""braune Schande Deutschlands"" und nun sollen wir plötzlich und auf einmal ALLE ihre Probleme aufs Banner schreiben und sie für sie lösen!?
Hört auf uns zu bekämpfen und schließt euch an, dann könnt ihr euch und eure Probleme selbst auch mit einbringen.
Nur blockieren dann aber wieder fordern ist völlig Kontraproduktiv und idiotisch, sorry.";nothing
972126569492433;Ronald Funk SEHR GUT!!!!!;nothing
856775321027559;"Im Videotext vom MDR wurden nach Polizeiangaben 17300 Pegida Anhänger und 5000 Gegendemonstranten gezählt.......sehr schönes Ergebnis :-)

Auf der Seite der Gegendemonstranten gab es einige Festnahmen das widerum steht da natürlich nicht....aber ich hab es ja selbst gesehen";nothing
1012231332148623;"ACHTUNG FAKEBILD! 

?????? Was für peinliche Schwachköpfe da wieder ihren geistigen Müll ablassen,einfach sensationell! Da wollen sich linksgrünfaschistische Volldeppen mit einem Fakebild über uns lustig machen und machen sich damit selbst herrlich zum Gespött der Nation! ??????

Diese geistigen Tiefflieger haben wirklich null Peilung und wissen offensichtlich nicht wofür ""Striezel"" und Striezelmarkt steht? 

Hey Ihr Luftpumpen, kurze Aufklärung über die Kultur und christliche Werte, das Christbrot, auch Striezel oder Stollen genannt, gab dem am Montag vor Weihnachten stattfindenden Markt um 1500 den Namen Striezelmontag! 

Der Christstollen oder Weihnachtsstollen ist ein brotähnlicher Kuchen, der – dick mit Puderzucker bedeckt – an das gewickelte Christkind erinnern soll. 

Der Name STRIEZELMARKT steht also genau wie Weihnachtsmarkt ganz klar für die christlich geprägte Kultur des Abendlandes!

#HooligansGegenSatzbauIQ0 ##MerktEuchDieNamen #LinksfaschistenStoppen #KeinFussBreitLinkenFaschisten #SAntifa";nothing
1064783043560118;Drei Worte genügen! Runter von Rügen! ?;nothing
888173001221124;Danke Gerhard Udo Spa! Denn es ist schwer,sich ein Bild von der Lage in Frankreich zu machen. Unsere Systemmedien/Lügenpresse berichten ja immer sehr einseitig. Von daher sind solche Informationen, wie Du sie uns gibst, natürlich sehr interessant.;criticism
857737217598036;Da kann man einfach nur noch heulen. Justizia wie bist du doch so blind.;nothing
876260089079082;Ja wie recht sie haben aber ganz Europa will keine mehr und vor allen keine radikalen mussels.;nothing
982657888439301;ebend kam gerade im radio RBB INFORADIO ... wie toll ruhig und friedlich diese asylanten sind .... ha ha ha .... wenn es fuer ungarn (noch nicht fuer uns ....noch) nicht so traurig waere ..... koennte man sie auslachen ... staatsradio der BRD 1;nothing
982652298439860;"Genau Ungarn soll doch die Panzer auffahren müssen sich schützen 
Daheim hauen sie ab vor Gewalt und da in Ungarn wollen sie die Grenze niedermachen hätten sie mal lieber ihre Kraft zu Hause abgerufen und ihr Land verteidigt";nothing
858339910871100;https://www.facebook.com/photo.php?fbid=781118431924815&set=a.404815172888478.81156.100000799960149&type=1&theater;nothing
882019668503124;Gut, der Mann!;nothing
