id;description;vio
1010875888950834;Wie originell;nothing
963498810355209;Leider schwören die Volktreter bei ihrem Amtseid auf einen Gott an den die selbst nicht mehr glauben und wir bald nicht mehr glauben dürfen!;nothing
857713937600364;http://www.focus.de/panorama/welt/europaschulen-in-luebeck-1000-schueler-auf-demo-fuer-toleranz-weil-sie-mussten_id_4431538.html?utm_source=facebook&utm_medium=social&utm_campaign=facebook-focus-online-panorama&fbc=facebook-focus-online-panorama&ts=201501261936;nothing
857343200970771;"Nein würden wir nicht, Cihan!
Unsere Meinung wäre dieselbe wie jetzt.
Deine sinnentleerten Unterstellungen kannst Du dahin schieben wo sie herkamen, in den Anus.
Aber wahrscheinlich jubelst Du gerade heimlich darüber.
Oma sagte schon: ""Was ich selber denk und tu, trau ich auch allen Andren zu!"".";nothing
857033097668448;Auch Du!;nothing
982639311774492;Vielleicht auch bald hier. Dann hat das Gequatsche endlich ein Ende ??;nothing
1105878576117231;Die meisten  wissen doch gar nicht was gesungen wird  klingt ja nicht schlecht aber ?bersetzt es euch mal. Generell kann ja jeder bei mir glauben an was er will blos den Muezin muß ich hisr nicht haben;nothing
982714085100348;"Ich frage mich immer, wieviel Frau Merkel noch nach D holt? 2, 5,  10 Millionen?
Jeder hat hier die Schnauze voll, von den Wohltätigkeiten der Weichgespülten";nothing
968390033199420;Aber du bist noch jung und wirst (leider) auch noch bitter erfahren, was es heisst, vor der Realität die Augen zuzukneifen. Ich gebe dir einen guten Rat mit: fang an dich selbst und unabhängig über das Weltgeschehen zu informieren und zu überprüfen, was man dir so für einen Unsinn eingetrichtert hat. Alles Gute!;nothing
856856287686129;Da werden wieder die Schnittmaschinen eingeschaltet, um die große   Teilnehmerzahl zu reduzieren!' Drecks Regierungs Arschkriecher !';nothing
1010205709017852;Die Umfragewerte für die Alternative für Deutschland steigen weiter. Wären am kommenden Sonntag Bundestagswahlen, könnte die Partei mit 10,5 Prozent der Stimmen rechnen, ermittelte das Meinungsforschungsinstitut Insa im Auftrag der Bild. Damit wäre die AfD erstmals vor Linkspartei und Grünen (jeweils zehn Prozent) drittstärkste Kraft in Deutschland. https://jungefreiheit.de/politik/deutschland/2015/umfrage-afd-erstmals-drittstaerkste-kraft/;nothing
1011182338920189;Also mich hat Sie überzeugt! Ab sofort setze ich mir Kapuze auf, aber zeitgleich auch eine Sonnenbrille und zeige damit dem Wetter, dass ich gegen alles bin, aber irgendwie auch nicht!;nothing
993532890685134;Andre Taeuband . Na, ob das hinhaut (Smile)!;nothing
1134140109957744;habe ich und ... naja... es war kein gutes erlebnis!!!!;nothing
854995304538894;Das gibt doch Hoffnung, das es weiter geht. Pro PEGIDA;nothing
1065875520117537;"Daumen hoch für den Kommentar, Danke dafür. Besonders für ""man hatten wir es ruhig"".";nothing
876258825745875;Wir haben 5 Millionen Arbeitslose wir brauchen keine Zuwanderung mehr wir brauchen Schulen und Ausbildung um die Leute auf Stand zu bringen aber gewiss keine Zuwanderung.;nothing
1069229956448760;"Anschauen lohnt sich :D 

https://m.youtube.com/watch?v=aL-3nl5wq6I&feature=player_embedded";nothing
856933457678412;"Zahlen sind wie Schall und Rauch... wichtig ist das es genügend sind um euch zu ärgern ;-) Glaubt mir es sind viel mehr als nur Dresden. Vielleicht kapiert ihrs ja irgendwann ;-) Pegida hoch!";nothing
1038732089498547;Weshalb kann Merkel - vorbei am Bundestag - die Grenzen öffnen? Eben - weil wir rechtlos sind, leider!;nothing
1058190257552730;"Beraten, lamentiert, alles Gedons. 
Jeden Tag kommen weiter Tausende. 
Feigheit vorm Feind sage ich nur . 
Und die Krumsabel spielen ein Spie mit dem Weste.";nothing
888251624546595;"In den Industrie-Ländern, wie England, Frankreich und der BRD, müssen die Nationalisten die absolute Mehrheit erreichen, um endlich die sozialen,finanziellen und wirtschaftlichen Weichen für die Zukunft zustellen. Die übrigen, kleineren Staaten, würden sich dann diesem ""Zug "" anpassen/anschließen. Nicht zu vergessen, dass der ""Riese"" Russland ins Boot zu holen wäre, um eine Gemeinsamkeit zu üben, die nicht nur wirtschaftlich von großem Interesse wäre, sondern auch eine friedensstiftende Wirkung hätte.!!";nothing
857344577637300;Christoph, Du hast wirklich Recht - ich bin hier ab und an mal, immer in der Hoffnung, dass sich hier vielleicht Leute durchsetzen, denen es um wirklich wichtige Sachen geht und/oder mal argumentiert wird ohne diese immer gleichen Phrasen..., aber meistens ergreife ich dann ganz schnell die Flucht, weil`s doch immer wieder dasselbe ist - wie von dir so treffend beschrieben :(;nothing
951572768214480;na von irgendwas müssen die facharbeiter doch leben. hier wird nochmal nachgeschoben, dann lässt es sich gut leben vom kindergeld. die wollen doch ein mischvolk schaffen. hoffe nur das die deutschen frauen so schlau sind und nicht mit denen in de kiste hüpfen. von krankheiten die unsere kulturbereicherer mit reinschleppen ganz zu schweigen. der normale deutsche macht keine kinder weil er existenzängste hat bei dem arbeitsmarkt und der gesamtsituation. aber unseren facharbeitern ist ja das egal. hartz 4 hier ist bestimmt in afrika leben wie ein könig. afrika ist verwüstet, jetzt ist europa dran....;nothing
972195036152253;Man sollte sich bei allen verfügbaren Medien informieren, und dann seine eigene Meinung bilden. Wer genug aufgeklärt ist kann das schon verkraften.;nothing
881953548509736;Gibts noch einen , Trigema!;nothing
1063918716979884;"Sachsen ist bekannt für seine ""Rechtsradikalität"". Interessanterweise sind dort aber auch die besten Schüler. Die Logik sagt jetzt, je rechtsradikaler ein Land eingestellt  ist, desto schlauer sind seine Schüler.";nothing
1065259763512446;Find ich klasse...????????;nothing
1057698517601904;"Dann macht ""Mad Mama"" bestimmt ne Luftbrücke..";nothing
856812881023803;Nesrin Cesur warst du auch?;nothing
856791614359263;Wie hieß gleich das Unwort des Jahres  .....?;nothing
1012276525477437;Man hab ich mich jetzt erschreckt >:;nothing
963649587006798;Ich fordere desweiteren das jeder Politiker der sich so stark macht für die Einwanderung. Das dieser Mindestens 2 Asylanten-Familien die von einer Bürgerbewegung ausgesucht wird, bei sich zu Hause aufnehmen muss. Und diese Familien mit mindestens 3000,- Euro im Monat aus der eigenen Tasche unterstützen muss. Auch muss dieser Politiker die nächsten 10 Jahre für alle Schäden die diese Familien verursachen persönlich mit seinem Vermögen haften.;nothing
857319460973145;Du bist doch selber aus dem Orient,haha,Abendland liegt nicht in DDR,also du bist selber Migerant.Frag einem/einer  echten Münchener/Münchenerin!!;nothing
857195074318917;+ + + + EILMELDUNG! + + + + In Griechenland werden Rechte mit Linke zusammen regieren. Damit haben wir einen neuen nationalsozialistische Regierungsform in Europa. In den Medien wird es verschwiegen, dass jetzt NATIONALSOZIALISTEN Griechenland regieren wollen. + + + + +;nothing
982763088428781;https://www.change.org/p/wir-fordern-das-misstrauensvotum-gegen-frau-merkel-sofortige-amtsenthebung-frau-merkels;nothing
858412804197144;Komisch das die meisten Profile ohne Foto sind ! Ich lach mich weg zu wenig Anhänger wahrscheinlich jetzt müsst ihr auch jeder ein zweit acc. Zulegen echt Arm ??;nothing
874510025920755;zünden 2 türken eine deustche an, dann hört man davon auch nichts. wie in berlin vor einigen wochen;nothing
857210284317396;? In dem Video ist erklärt, was die Anti Pegidas immer fragen. Also was ist hier falsch? Ich bin unpolitisch, aber danke dann beschäftige ich mich mal mit der NPD. Ich mach nur meine Augen auf und vergleiche TV mit Realität, da fallen mir so einige Unterschiede auf.;nothing
1011458358892587;Die Politik hat komplett versagt und dadurch das Herr Demaiziere auch Hannover schon verharmlosen wollte und jetzt München auch wird es nicht besser. Ich glaube nicht das die in München Karneval feiern wollten und die Gasflaschen zum Aufblasen von Luftballons waren. Die Politik in Deutschland belügt sein Volk, wie ich es nie gedacht hätte. Das ist sehr sehr traurig. Und wenn man ein grosses Problem vertuschen will, wird es dadurch nicht besser.. das betrifft auch unter anderem weitere Milliarden für Griechenland, TTIP und die nach wie vor offenen Grenzen in Deutschland über die nachwievor ungehindert viele Asylanten einströmen.;nothing
858080237563734;Vielleicht sollte man es einfach nur noch mit Humor nehmen und darüber lachen, auch wenn es manchmal schwer fällt.;nothing
1007391689299254;"Dann ist es eben eine ""Bunte Wehr"" ??????";nothing
855674684470956;tom ! wie geistreich dein kommentar.....wann hast du gedacht das es nicht mehr weiter geht ? offenbar schätzt du die lage insgesamt falsch ein;nothing
982671105104646;Anke schneider du hast die Realität noch nicht begriffen was? Wir stehen hier am Anfang einer Ära,  die mit Sicherheit auch Du nicht willst!!! Aber schlaf mal weiter....wenn Du aufwachst, bist Du nicht mehr in dem Deutschland, was Du kennst!;nothing
1052580658113690;Wer was wählt ist mir Wurscht! Es muss jeder damit leben was er gewählt hat!;nothing
876569445714813;deutschland hat es einfach verpennt, seine eigenen bürger, in der vergangenheit ordentlich aus zu bilden !!!;nothing
894695547235536;Jaa genau, bin knapp 40. Hab eine weisse Weste. Und jetzt, wo es Pegida gibt, werd ich mir ein Messerchen kaufen und Leute töten. Oh Mann.  Zuviele schlechte Träume gehabt, der Herr Todenhöfer. Klarer Fall für die Klapse;prospensity
857020154336409;"Münchens Oberbürgermeister Dieter Reiter Der nächste Wendehals?

Die Münchner hätten „ausreichend und deutlich“ gezeigt, dass die meisten von ihnen eine tolerante und weltoffene Stadt wollten, sagte der SPD-Politiker. 
Die Gegner der islamfeindlichen Organisation Bagida legen in München wohl eine Demonstrations-Pause ein. Für den kommenden Montag sind nach Angaben des Kreisverwaltungsreferates (KVR) bislang keine Gegendemonstrationen gegen den Aufmarsch der Islam-Gegner angemeldet.

http://www.merkur-online.de/lokales/muenchen/zentrum/bagida-bislang-keine-gegen-demo-montag-angemeldet-zr-4660443.html";nothing
857305687641189;Kannste mal sehen, wie niedrig hier das Einkommen ist. Deswegen flüchten ja auch in erster Linie die Wirtschaftsflüchtlinge weiter.;nothing
877111258993965;Hartz 4 ... Harz ist ein Landstrich. .. mach nen deutschkurs;nothing
857855090919582;Wie gesagt, mir geht es um die Ideologie, unter dieser leiden die moderaten Muslime genauso, zB die Allewiten in D haben ein Problem damit, wenn die sunnitische Richtung immer mehr Macht gewinnt, so etwas muss verhindert werden, da sich aber hier niemand mit diesn Themen befasst, wird der radikale Islam immer stärker werden und die moderaten gefährden.;nothing
985461664825590;Du wirst in der Presse sowieso nix erfahren. Man muss dabei sein.;nothing
856951331009958;die wenigsten haben nicht verstanden, dass ich mit meiner Berechnung einfach mal die Quadratmeter beider Veranstaltungen ermittelt habe und die von den Medien verbreiteten Teilnehmerzahlen der eine Veranstaltung (Tillich und Orosz) - auf die Veranstaltung der Pegida vom 25.01. projiziert habe !;nothing
982790111759412;"was wollen wir mit solch Gewaltbereiten ... ""Asylbewerber""";nothing
856903541014737;Ich sag ja nicht das da keine unschuldigen Leute rum laufen aber die laufen mit Nazis Rum !;nothing
1035104153194674;Merkel mentes boldogabb uj Esztendoket kivanunk a Drezda-i igaz embereknek. A gyumolcs beerik, csak turelem.. Tisztelet Drezdanak.!;nothing
1007262185978871;Was habt ihr denn alle? Die AntiFa sind doch soooo lieb! Das sind die Guten! Ihr bringt da was durcheinander!;nothing
857295474308877;Wir können mittlerweile auch unernsten Tellerrand hinaus schauen????! Und wenn man Neuköllnner Zustände hat, isses bereits Zuspät!;nothing
977691922269231;Vari Lemur Rückt mal bitte noch ein Stück nach rechts. Bitte noch etwas. Ja, schon ganz gut, bitte noch ein kleines Stückchen weiter nach rechts. Ja, so ist es gut. Ups. Nanu, wo kommen denn plötzlich die ganzen Nazis her? Eben waren es doch noch ganz normale Leute. Junge Junge, so schnell kann es gehen. Nur einen Moment nicht aufgepasst, schon steht man bis zum Kinn in der braunen Scheiße...;nothing
1010218772349879;"Wär nett, wenn sie auch mal bei uns aufmerksam hinhören würde. Nur, allein hinhören nutzt nix, wenn ihr nix tut, sondern treudoof weiter macht. Denn Leute wie v.d. Leyen warnen vor einer drohenden Abschottung, wo unsere Grenzen weiterhin tagtäglich ungeschützt von zehntausenden unkontrolliert überrannt werden. Absurd.

Von der Leyen: ""Wir werden sehr genau hinhören, was Frankreich uns zu sagen hat, und aufmerksam auch analysieren, worum Frankreich uns bittet""";nothing
858059024232522;https://www.facebook.com/video.php?v=10152546666441389;nothing
894911283880629;Wie sehr fehlt doch Scholl-Latour.uns allen;nothing
1113950785310010;Frau White, genauso ist es, ich erfahre es auch so, aber ich kann es einfach nicht verstehen. Warum befinden sich immer noch viele Deutsche im Tiefschlaf? Vielleicht denken viele, weil es seit vielen Jahrzehnten (Gott sei Dank) keinen Krieg in unserer Region  gegeben hat, dass sich solch eine Situation bei uns nicht ereignen könnte. Sie wiegen sich in absoluter Sicherheit. Sie glauben den Berichten in den Nachrichten (habe ich früher auch), ohne mal sich mal mit diesen Berichterstattungen intensiver zu beschäftigen. Einfach unglaublich!!!;nothing
862324777139280;Komische Rechnung, frag mal deinen Lehrer was du vergessen hast und in deiner Rechnung noch berücksichtigt werden Muss. Deine Rechnung- Milchmädchenrechnung!;nothing
857330360972055;Ist das nicht sein Job bei Fragen zu antworten? für was ist er denn sonst da?;nothing
1013008112070945;Und wie ist das eigentlich, wenn man aussieht, wie ein Zigeuner ... :-D   Kleiner Scherz Eddie ... no hard feelings.;nothing
995861750452248;Wir müssen mal wieder auf die Straße gehen wir Deutschen sonst sind wir bald in unserem eigenen Land verloren;nothing
1010749128963510;Joko und Klaas sind primitive Selbstdarsteller.....;nothing
982653711773052;Laut Merkel wird sie weiter alles durchwinken;nothing
854999801205111;Super video;nothing
1007156052656151;Das wahren sicher die kleinen Kinder von der Antifa beim Malunterricht.;nothing
856771354361289;Ihr wollt etwas verbieten? Aber ich dachte, ihr seid für Meinungsfreiheit? Ich verstehe euch einfach nicht...;nothing
857411314297293;"Und in zwei Weltkriegen münzte.. 
Wie auch immer. Das Rad wird nicht zurückgedreht und ich fühl mich im postnationalen Zeitalter wohler. Ich mag dänische und britische Krimis mehr als Tatort, koreanisches, italienisches und persisches Essen mehr als Deutsches, mag kein Weihnachten, mag osteuropäische Literatur, russische klassische Musik, amerikanischen Hip Hop und jüdisch-amerikanischen Humor. Drücke aber immerhin der deutschen Nati die Daumen. Sind ja sympathische Jungs..
Türkischer Nationalismus ist genauso widrig wie Deutscher, Französischer oder andere.";nothing
856853237686434;jo und alle haben mehrere geliked ... schau dir die profile an ...;nothing
1007332349305188;Das Plakat haben Sie aber erst im Nachhinein angebracht. ??;nothing
861972023841222;Die wissen doch immer mehr als die anderen...;nothing
1105826459455776;Xerxes Azizi Das hat einer sein Wissen aus der Gosse! Solltest mal nicht die Bücher lesen von  Merkel!;nothing
856818397689918;"Na ja wenn du Dresden Fan bist dann triffst du ja mich und meine ""Statisten"" beim Fußball als Ordner.
Da kannst du mich ja nochmal persönlich darauf ansprechen";nothing
1067323909972698;Sehr schöne Demo, danke an alle Patrioten die gekommen sind  und Dank an das Orga- Team... Gemeinsam sind wir Stark...;nothing
1088462114525544;afd wählen kann Deutschland retten;nothing
882775235094234;Na da müssen mir für jede Nationalität ein Heim bereitstellen das wird noch so werden...;nothing
862051550499936;lach, der war gut;nothing
882735241764900;"Ich habe wenigstens noch ein Gehirn :). Wie ich schon geschrieben habe ist es geschmacklos sich über den Tod eines andern Menschen lustig zu machen, egal woher er kommt! Und die PEGIDA Moderatoren würden gut daran tun Kommentare wie ""..Tot gefallen sie mir besser.."" und ähnlich zu löschen und die Idioten die sowas schreiben zu sperren. Auf den Spaziergängen wird sich ja auch von dem braunem drecks Mob distanziert!";nothing
1056474141057675;haben die alle keine Kinder ? achso deshalb sind die so wie sie sind :-(;nothing
857398094298615;Da hat wieder mal einer irgendwo aufgeschnappt, Pegida sei gegen Moslems. Oder überhaupt gegen Ausländer. Hab' ich jetzt von Pegida selber aber noch nie gehört.;nothing
1111495468888875;Ich gehe arbeiten und bekomme auch kein Bargeld,  im Portmonee ist auch nur ne Plastikkarte. Obwohl ... mit der Karte kann ich Bargeld aus den Automaten holen. Aber ich gehe ja auch arbeiten. ??????;nothing
982688511769572;Frau merkel hat sich noch nie für unser  Volk eingesetzt wir sind nur ihre Sklaven wir werden immer weiter unterwandert für die sogenannten Kriegs Flüchtlinge ist geld da aber wenn unser  eignes Volk hilfe braucht ist nichts da an Geldern diese frau gehört vom Staat  verbannt sie ist dabei diesen staat zu zerstören;nothing
881993561839068;sehr gut. Der Mann gefällt mir !;nothing
856935214344903;"Resist the Islamic Beast - And get the T-Shirt 

Available in Germany

http://resistthebeast.net/";nothing
856912054347219;Laut ntv Teilnehmerzahl rückläufig lustig die Medien die meinen auch die Bevölkerung lässt sich verarschen;nothing
882702251768199;Der Tunesier handelte bestimmt rechtsmotiviert und hat mein Kampf gelesen ??;nothing
1064133946958361;Sven Endel Welche Einstellung wäre das denn, die ich geäußert habe? Ich habe doch gar keine Aussage getroffen. Und interessant, was du über mich zu wissen scheinst. Woher kommt dieses Wissen denn? Vorurteile machen die Welt überschaubarer und einfacher, nicht wahr? Abgesehen davon frage ich mich, was die Lebensführung mit der Legitimität bestimmter Fragen zu tun hat. (Spoiler: Ich habe eine Familie, arbeite und zahle Steuern. Und jetzt?) Wer hier überfordert ist, bleibe auch erstmal dahingestellt anhand einer derartig emotionalen Reaktion auf eine simple Frage, die du trotz all deiner Wörter dennoch nicht konkret beantwortet hast. Taschentuch benötigt, um den Geifer abzuwischen?;nothing
1012355518802871;Salafistische bartpflegeprodukte. ?  Is das nich ne arschhaarkur. ?;nothing
968115253226898;da siehst du mal. bei denen können schon einjährige sprechen;nothing
856778597693898;"""Mit ein paar Zecken nicht klar kommen?"" Diese halben Portionen würden wir in weniger als 5 Minuten wegräumen wenn wir das vor hätten!!";prospensity
857389600966131;Lol was der labert. Neee sie machen keine demo, sie schlachten sie gleich ab. Und auserdem in der Türkei haben sie demonstriert;other
857256230979468;Die Flüchtlinge 1945 waren Deutsche Bürger, welche aus den ehemaligen Deutschen Gebieten vertrieben worden !!!;nothing
855033631201728;JAAA DIGGA  OMA BIN BADEN HAHAHA;nothing
888192064552551;Michael, in Deinem Kommentar passt ja gar nichts zusammen, Gehirn einschalten , dann schreiben. Viel Erfolg!;nothing
856759277695830;Ich waere bei 20000 schon uebergluecklich, mit Lutz vielleicht 30000 ich bin stolz auf euch Dresden;nothing
1124345814270507;Nö! Sind von Muddi und Papa abgeholt wurden!;nothing
1056929234345499;Zu wenig;nothing
982648858440204;ist doch klar das sie dabei sein wollen wenn ihre Landsleute anfangen zu plündern.-Ich Denke mal das viele IS Kämpfer schon ihren Plan haben zuzu schlagen.Die Merkel muß weg und jetzt muß auch der Inerliche Sicherheit aller Deutschen gewährgeleistet sein..von der Leyen hat auch das Komando abzugeben-nur ich Glaube,.-) das sie nicht in der Lange ist wenn es zur ausstreitungen kommt ihre Handlung des Herres gewissenhaft zu führen;nothing
856812907690467;Kommentare wie die von Marco zeugen einfach von Dummheit und Blindheit. Wer schon mal live auf einer Pegida Demo war weiß genau das wir die Polizisten höchsten zum regeln des Verkehrs brauchen würden. Ihr solltet euch mal langsam um diese Linksfaschistische Szene Gedanken machen! Wegen diesen Chaoten muss jedesmal ein Herr von Polizisten vor Ort sein! Auch heute wieder bei unserer Demo Smalltalk mit den Beamten die ohne Helm und ganz ruhig agierten. Bei den Chaoten hingegen Polizisten in voller Montur Helme auf, Visier unten und den Schlagstock griffbereit dazu immer Hektik und Beleidigungen den Beamten gegenüber!;nothing
1065985990106490;Die Täter standen schon vorm Brand fest !;nothing
1063450947026661;Fremdenfeindlich ? Ist doch klar, wenn der Somalier den Senegalesen nicht mag.;nothing
858117694226655;"Und ich interessiere mich dafür weil ich z.b jeden tag Zeitungen vor mir habe ( arbeite in einer Buchhandlung). Ich finde es schrecklich was dem Mädchen angetan wurde ! Ich sehe jeden tag wie sie sich hier benehmen, mit ihren markenklamotten und großen handy, sprechen jede Frau an, ja sogar 14 jährige mädchen, ich will das es einfach nur aufhört ! 
Also nichts hier mit Nazi !";nothing
882726871765737;War bestimmt die deutsche Putzfrau oder der Hausmeister !! Traurig so was !!;nothing
998388530199570;"Pakistanische Moslems vergewaltigen tausende Englische Kinder. Behoerden schauen weg und werfen den klagenden Eltern ""Rassismus"" vor! So weit ist es in Europa schon gekommen.
Pakistani Muslims rape thousands of English Children. Authorities look the other way and accuse the complaining parents of ""racism"". That's how for it has gotten in: Quelle .....: N24
Gefällt mir · Antworten · Gerade eben
Axel Andauer
Axel Andauer https://www.facebook.com/andreas.meyer.12327/videos/718847391553825/";nothing
982938628411227;"Unternehmerin ????????
Schmierfink wäre wohl angebrachter ????????????????";nothing
856845607687197;Leute bitte macht weiter so!!!! Das ganze Volk kann stolz auf euch sein!!!!!;nothing
876309355740822;die haben sie doch echt net mehr alle!!!;nothing
1106094619428960;Hoffe man bekommt noch genug Sprengstoff zusammen.(für d.M);support
969018399803250;https://m.facebook.com/Aufstehen.widersetzen/photos/pb.145098605827621.-2207520000.1440253439./147326515604830/?type=1&source=54&refid=17;nothing
856860107685747;hübsch bist du aber nun wirklich nicht ...;nothing
856973921007699;Dann möchte meine Frau, einen großen Hund.;nothing
858053770899714;https://deutschepatriotenseite.wordpress.com/2015/01/25/berlin-19-jahre-alter-mann-mit-turkischer-abstammung-ubergiest-seine-hochschwangere-deutsche-ex-freundin-19-mit-benzin-zundet-sie-an-und-verbrennt-sie-sei-lebendigem-leib/;nothing
855009274537497;PEGIDA ist klasse, wir brauchen eindeutige und klare Regelungen im Land....weitermachen !;nothing
857312397640518;"Der Apostroph ist der deutschen Sprache tod. Deswegen:""Dresden zeigt wies geht"" ist völlig ausreichend..... Hauptsache sie zeigen wie es geht :-)";nothing
856815964356828;Die rennen von allein.;nothing
960882513950172;Ist das nur ruhig Stellung der Bürger?;nothing
1057699644268458;gut das es noch Länder gibt die ihre Grenzen schützen will indem sie sie schließt;nothing
988725134499243;Der Arme und nichts draus gelernt;nothing
856984761006615;Brennende Bahnanlagen und verletzte Polizisten sind wohl egal? Is beides mist!;nothing
857413310963760;"http://www.berliner-zeitung.de/politik/immer-mehr-deutsche-fuerchten-sich-vor-dem-islam,10808018,29508902,view,asTicker.html                                           ""Das negative Islam-Bild ist dabei nach Ansicht der Forscher nicht abhängig von Bildungsniveau, politischer Orientierung oder sozialem Status.""";nothing
856780474360377;Der Sonntag ist allgemein ein Tag für die Famile, nicht um zu demonstrieren. Dafür waren es recht viele in Dresden. 3-5K Gegendemons deslhalb, weil die immer Zeit haben...;nothing
894764103895347;Erzähle es Deinem Trottelhöfer und langweile mich bitte nicht, es interessiert mich nicht !!! CAPITO ?!?!!!!!;nothing
1010210825684007;Die Berichterstattung vom MDR Thüringen über AfD und Pegida erinnert sehr an den zensierten Journalismus in der DDR.;nothing
855015437870214;??????????????;nothing
951674248204332;"Guten Morgen, jeder der über folgenden Vorfall schon irgendwo las, wusste woher der Wind weht, eine ""Gruppe Jugendlicher"" bzw. ""eine Gruppe junger Männer"" verprügelte einen gewissen Marcel Rohrlack, den Sprecher der Grünen Jugend in München.

Nach dem Besuch des CSD, bei dem er als Frau verkleidet war, traf er die Bereicherer, bzw. sie trafen ihn.

Nun sind wir weit entfernt davon, schadenfreudig zu sein, es gibt keinerlei Rechtfertigung dafür, was ihm passiert ist, aber wer denkt Herr Rorlack zöge die richtigen Schlüsse, weit gefehlt, schaut Euch den Link an und staunt. 

http://www.pi-news.net/2015/07/muenchen-gruene-transe-von-kulturbereicherern-verpruegelt-afd-ist-schuld/#more-471024

Ein Auszug aus dem Text von www.pi-news.net 

(...)Als diese Woche die deutschen Medien berichteten, Marcel Rohrlack, der Sprecher der Grünen Jugend in München sei nach dem Besuch des CSD, bei dem er als Frau verkleidet war, von einer „Gruppe junger Männer“ geschlagen worden, gab es zuerst keine konkrete Täterbeschreibung. Diese wurde jetzt von der Polizei nachgereicht und nun ist klar, was eigentlich bei dieser fehlenden Täterbeschreibung jedem noch wirklich Denkenden schon die ganze Zeit dämmerte: „Südländer“ waren die eifrigen Überbringer von Kulturgut in Form eines Schlages, der Rohrlack die Brille zerstörte, ein blaues Auge und eine Wunde hinterließ, die genäht werden musste.

Inzwischen gab es eine Solidaritätsdemo für den Grünen und jede Menge Empörung von grün bis rot, durch alle Medien und auch wieder zurück – ohne freilich auch nur ansatzweise die Ursache jener sogenannten Homophobie zu diskutieren, die die Kulturschätzchen veranlasst hat, einem Unterstützer von Islamisierung und Masseneinwanderung das Dankesgeschenk eines Veilchens zu machen.(...)

#PEGIDA #DresdnerThesen #München #Einzelfall";other
857019934336431;"Die jenigen die LÜGENPRESSE  schreien berufen sich auf die sogenannte LÜGENPRESSE wenn gegen den Islam & Muslime gehetzt wird.. 

.. was für Doppelmoral";nothing
1012415178796905;"Ein Deutscher zieht von einem Bundesland ins Andere und wird als Refugee diffamiert. Komisch das es immer die aus den ""alten Bundesländern"" sind, die andere als ""Flüchtling"" bezeichnen und immer darauf hinweisen müssen, daß man weder was geleistet hat, immer nur alimentiert wurde und das der Staat DDR pleite gewesen ist. 
Die DDR hatte nicht so viele Schulden wie Berlin, Hamburg und Bremen. Die anderen Bundesländer lasse ich jetzt mal außen vor. :-D";nothing
982738741764549;Demnächst holen wir die noch mit Flugzeugen ab ??;nothing
856752821029809;auf jeden fall schon mal positiv das pegida nicht als nazis bezeichnet wurden;nothing
1096086830429739;machen aber mit! Noch bescheuerter! Lassen sich erst von Schleppern verarschen und dann von Aktivisten!;nothing
1120365484668540;werden wir alles noch kennen lernen;nothing
1012848652086891;naja dem DD-Bürgermeister traue ich das aber zui;nothing
935325916505832;Ja und? Ich mag mein Land toleriere Gesetze und alle Menschen, aber wer sich hier aufführt wie Sau und meint, dass er seine eigenen Rechte und Gesetze durchsetzten will, der hat hier nichts zu suchen!!!!! Und von einem GAST erwarte ich, dass er auch mal wieder geht!!! Aber hier ist ja alles so einfacjh.....;nothing
1112049975500091;Die braucht es zum jetzigen Zeitpunkt nicht. Im Moment wird die Bewegung von der AfD parlamentarisch vertreten,- alles andere würde die Kampfkraft zerstören. Aber Splittergruppen gibts schon so genug.;nothing
881960455175712;Täusch ich mich oder bekommen die linksfaschisten allgemein mehr Gegenwind? Das dumme Gesicht von dem Uni-Leiter hätt ich nur zu gerne gesehen. Sei´s drum, auf so linke Kaderschmieden kann die Gesellschaft gut verzichten.;nothing
856806347691123;Aber interessant wenn du dich so informierst , gelle hazim?!!;nothing
856842784354146;Echt toll. Weiter so;nothing
856995071005584;"was für Kritiker? selbst die Lügenpresse kuschelt sich langsam ran. Von ""Nazis"" haben wir es jetzt schon zu ""Islamkritiker"" geschafft. Antifa hat es in derselben Zeit nur von ""gewaltbereiten Deppen"" zu ""gewaltbreiten Deppen"" geschafft. 0 Entwicklung.";nothing
960882880616802;Ist es dann von unseren Nachkommen auf vorderman gebracht kommen sie zurück und sagen es ist ihr Land.;nothing
968030826568674;so müßte es auch bei uns sein.....;nothing
1105461929492229;Absolute Provokation!!!;nothing
894852593886498;Stichwort „Lügenpresse“: im Rahmen meiner Masterarbeit an der FU Berlin, führe ich eine Online-Befragung durch zur Objektivität der Medien am Beispiel der Berichterstattung über PEGIDA. Die Befragung dauert max.10 Minuten. Ich wäre echt dankbar, wenn ihr euch kurz die Zeit dafür nehmt. Gerne könnte ihr die Befragung auch an Freunde und Bekannte weiterleiten. Jede Stimme zählt! Hier geht es zur Befragung: http://ww3.unipark.de/uc/Projekte/1fce/;nothing
894868117218279;Sind nicht auch Politiker studierte Leute und was verzapfen die für einen Mist? Studiert haben, bedeutet nicht, dass auch die Intelligenz vorhanden ist. Ich kenne Menschen, die haben nicht studiert und sind viel schlauer, als solche, die jahrzehntelang studiert haben.;nothing
857545094283915;seht her liebe freunde da fehlt die sachlichkeit dann muss mann halt billig und unverschämt werden;nothing
