id;description;c2a
857918987579859;Kathrin Oertel sollte sich mal lieber Gedanken um ihre mega hässlichen Augenbrauen machen das tut ja weh beim hingucken :D #edding #scheißaufPEGIDA;FALSE
856773771027714;Eure Rechtschreibung ist eine Schande für so tolle Deutsche wie ihr es sein wollt!;FALSE
857572637614494;Die Flüchtlinge kosten uns Geld aber ich weiß noch wie unsere Deutschen Mitbürger sich auch die 100 DM Empfangs Geld abgeholt haben .;FALSE
858077800897311;Und sie glauben, dass die Politiker im Bundestag keine Populisten der übelsten Sorte sind ? Wieso hören Menschen immer noch auf die ? Ach ja, ich vergaß, nur ihre Meinung ist die einzig Wahre.;FALSE
968166039888486;Frank Müller / Danke für diese Info ! Man lernt nie aus.;FALSE
1018202008218222;Viele politisch Verfolgte der DDR, Flüchtlinge und Übersiedler finden in der Aussage von Herrn Heitmann : “Ich habe mich noch nie – nicht einmal in der DDR – so fremd in meinem Land gefühlt“ auch ihre eigenen Gedanken zur aktuellen Situation wieder. Daran ändern auch nicht die “Statements” einzelner gern zitierter “Bürgerrechtler” der DDR, die sich jüngst zur Flüchtlingspolitik der Kanzlerin bekannten. Unzählige Gespräche mit Verfolgten der DDR ergeben ein klar anderes Bild. Niemand hatte seinerzeit Leben und Gesundheit aufs Spiel gesetzt, um in einer Gesellschaft derzeitiger politischer Prägung anzukommen. Rechtsstaatliche und freiheitliche Werte werden jeden Tag aufs Neue vernichtet.  https://text030.wordpress.com/2015/12/03/ich-habe-mich-noch-nie-nicht-einmal-in-der-ddr-so-fremd-in-meinem-land-gefuehlt/#more-2664;FALSE
1010187712352985;Saudi Arabien!;FALSE
857778284260596;Ärgerlich, die wollen es ja nicht anders, die sind's ja selber schuld.;FALSE
876381335733624;DIE BA IST SEHR SCHÄDLICH;FALSE
951905271514563;"sorry,das ihr gegen Homophobie seid kauf ich euch nicht ab.Man kann den lieben Onkel Wladimir nicht als Held glorifizieren und sein Russland als den heiligen Gral der Demokratie propagieren,und dann im gleichen Atemzug entrüstet von einem Schwulen berichten,der von ""Südländern"" verprügelt wurde weil er als Frau verkleidet von einem Festival kam.Man muss sich nur eine Vielzahl der  Kommentare durchlesen,dann erkennt man das viele hier (na,vielleicht sogar die meisten) eben doch ""homophob"" -um es mal stark verniedlichend auszudrücken- sind,und sowas kann man eigentlich nicht tolerieren.Es wird lediglich redlich ausgenutzt das der Typ von ""Südländern"" verprügelt wurde.Wären es Deutsche gewesen,würde hier kein Hahn danach krähen.Passiert in Russland tagtäglich,finden wohl dann doch nicht gerade wenige toll. P.S. die Grünen sind tatsächlich dumm (aber nicht nur die).";FALSE
1095911750447247;Die denken wirklich das wir nur auf Sie gewartet haben;FALSE
856798311025260;Wir wissen wieviele wir waren und die Zahlen IMMER runtergespielt wurden/werden!;FALSE
1038730906165332;"Diese ""BRD"" ist kein Rechtsstaat - hat der Europ. Gerichtshof für Menschenrechte bereits  2006 festgestellt. LEUTE: Wir leben in einer Scheindemokratie. Wann merkt Ihr das endlich?  Wir haben hier nix - noch nicht mal eine Verfassung!!!";FALSE
987849521253471;Mit den Toiletten ist das so eine Sache. Die Gläubigen - also die Flüchtlinge können nur auf eine gläubige Toilette gehen. Wenn sie da rüber zum Kulturzentrum  ihre Notdurft verrichten sollen dann geht das nicht. Sie  müssen das dann neben der Toilette los werden. Das haben die Gutmenschen schon geschnallt. Schließlich muss das dann wieder gereinigt  werden Wem soll man das zumuten ?;FALSE
856954437676314;Welche Meinung? Und welchen Nazis?! Ich will anderen Leuten keine anderslautende Meinung absprechen, aber Sie scheinen zumindest keine Eigene zu besitzen...;FALSE
993937270644696;Niemand hat die Absicht eine Mauer zu errichten.;FALSE
1108057682565987;"Die Linksradikalen sind die eigentlichen Nazis...!! traurig sehr tarurig, aber leider war . Antifa heißt in Wirklichleit !Antidemokratisch"". Ein Thema,- wo wann ewig diskutieren könnte , die Zukunft wird es zeigen wer am Ende Recht behält. Wer Chaos will sollte den Sozialstaat verlassen und auswandern, aber ne da gibt es ja keine lecker Sozailhilfe mehr .......";FALSE
951919654846458;Der Zustrom von Asylanten muß eingedämmt werden  ,weil die sonst noch mehr Kommunen in die Schulden treiben und diese dann unter einem Haushaltssicherungsgesetz dann Wirtschaften müssen ,was drastische Einsparungen auslöst und zu höheren Steuern beim Grunderwerb und der Grundstückssteuer führen wird so das mancher Rentner sich dann sein Haus nicht mehr leisten kann  .Und wenn man diese Asylanten noch Studieren läßt ,liegen die dem Staat noch länger auf der Tasche    und wenn das Studium beendet ist gehen die meisten ins Ausland und Deutschland hat umsonst in diese Leute Investiert das wurde so von der Presse schon Berichtet ,das die hier Studienreden Ausländer dann ins Ausland gehen .;FALSE
991309460907477;Wenn du was in der Birne hast also nie;FALSE
1064066103631812;Das Berlin auf dem vorletzten Platz ist, wundert mich nicht. Schulsystem und unmotivierte Lehrer tragen den größten Teil dazu bei. Meine Tochter geht in die fünfte Klasse. Sämtliche Schüler haben ein großes Defizit in der deutschen Rechtschreibung. Auf die Frage an die Lehrerin, folgte die Antwort,  das man da ja nichts machen kann und nun die Eltern gefordert sind. Und ich Blödian dachte immer,  der Lehrauftrag liegt in der Schule. Aber das beste ist, das den Willkommensklassen die neueste Ausrüstung zur Verfügung gestellt wird. Neu eingerichtete Klassenzimmer,  Technik und Lehrer.;FALSE
1056978754340547;Welch Masse is ja Wahnsinn;FALSE
994343480604075;"für mich ist alles was sie macht ""Hochverrat"" Bei uns hier wollen allen nur über die Situation schimpfen aber wehe man vordert sie auf Leserbriefe zu schreiben oder zu unterschreiben. Viele sagen einem sie Lesen keine Artikel mehr wo es um Flüchtlinge geht, sie schauen und hören keine Nachrichten mehr an. Diese Phase hatte ich vor einem Jahr auch aber inzwischen reicht es halt nicht mehr weg zu schauen und die Ohren und Augen zu verschliesen. Ob diese Michels jemals aufwachen. Manchmal aber beineide ich sie, denn die schlafen immer gut, was mir zur Zeit nicht mehr so gut gelingt vor Angst.";FALSE
1134207349951020;Die hat doch nicht alle Latten am Zaun...!!!!!!!!!!!!!!!;FALSE
1012452795459810;Das ist kein Fakebild sondern eine Satire;FALSE
945425082162582;"NEWS

POLITIK: 

Frauke PETRY ist mit 60 % neue AfD-Vorsitzende ++++++
Das wird die AfD spalten. ??

Und tschüss Bernd.";FALSE
935304529841304;"Ich würde mich ja für den Versuch der differenzierten Auseinandersetzung bedanken, wenn da nicht diese unnötigen Beleidungen wären Herr Lippa - muss das denn sein? Mache ich doch schließlich auch nicht.
Dazu habe ich noch gar nicht mit meinen Argumenten angefangen, sondern lediglich Fragen gestellt und nach Belegen für einen Zusammenhang zwischen Religionszugehörigkeit und Gewalaffinität verlangt. Einige Argumente sollen jetzt kommen:

1. Sie behaupten, dass 90% aller Straftaten in Deutschland von Ausländern verübt werden. Ein simpler Rechercheversuch gibt dazu leicht andere Daten, nämlich dass unter den verurteilten Straftätern maximal rund 27% einen Migrationshintergrund haben (Quelle: http://de.statista.com/statistik/daten/studie/223/umfrage/verurteilte-straftaeter-nach-nationalitaet/) Dem kann man entgegenhalten, dass die Nichtverurteilten nicht mit in die Statistik aufgenommen wurden - dies gilt allerdings ebenso für Personen ohne Migrationshintergrund.

2. Sie und Herr Brown sagen, dass nur/ vor allem mit und durch einen islamisch-religiösen Motivationshintergrund Gewalttaten verübt werden. Ohne zu bestreiten, dass die radikale Auslegung von Religionen (auch, aber nicht nur im Islam) ein Problem darstellt, muss ich diese Behauptung leider kritisieren. In Burma bekämpfen marodierende buddhistische Mönche Menschen anderer Religionen, Anders Breivik handelte (auch) aus christlich-religiösen Motiven und fundamentale Anhänger des jüdischen Glaubens verfolgen Palästinenser (Quelle: hier leider nur auf englisch, dafür aber sehr gut lesbar mit Hintergründen und weiterführenden Links: http://www.thedailybeast.com/articles/2015/01/14/are-all-terrorists-muslims-it-s-not-even-close.html) Weiter können fast alle verübten Akte des Terrors in den letzten 5-6 Jahren politischer Motivation zugeschrieben werden, aber nur ein Bruchteil davon einer religiösen (Quelle leider auch auf englisch, dafür aber mit einer für sich sprechenden Grafik: http://thinkprogress.org/world/2015/01/08/3609796/islamist-terrorism-europe/)

3. Und erstmal letztens:
Keiner behauptet dass radikale Auslegungen von Religionen und anderen Ideologien, die unserem freiheitlich-demokratischen Wertekonsens widersprechen, kein Problem seien. In der ganzen Diskussion werden aber alle Probleme auf eine Variable - ""den Islam"" (wobei man aufgrund der konfessionellen Heterogenität nicht von ""einem Islam sprechen kann) - reduziert und gleichzeitig andere Faktoren dabei ausgeblendet. Was ist denn zum Beispiel mit Faktoren wie wirtschaftlicher Position und Sicherheit? Spiel das nicht auch eine fundamentale Rolle bei der Affinität zu illegalem Handeln? Weitere Statistiken zeigen, dass Menschen mit Migrationshintergrund in Deutschland wirtschaftlich durchaus schlechter gestellt sind als ""Ursprungsdeutsche"" (Quelle 1: Monatiliches Einkommen nach Migrationshintergrund: http://de.statista.com/statistik/daten/studie/150623/umfrage/monatliches-persoenliches-einkommen-nach-jeweiligem-migrationshintergrund/
// Quelle 2: Armutsgefährdungsquoten von Migranten: http://www.bpb.de/nachschlagen/zahlen-und-fakten/soziale-situation-in-deutschland/61788/armut-von-migranten).

Tl;dr: Es gibt viel mehr Faktoren, die eine Rolle neben der Zugehörigkeit zu einer Religion spielen. Diese außer Acht zu lassen ist nicht nur irrgeleitet, sondern gefährlich.

Über eine nichtbeleidigende und differenzierte Stellungnahme würde ich mich sehr freuen.

Pascal Feller: Bisschen schwierig den Bogen von Wissenschaftlichkeit zu ""Schlag den Raab"" zu schlagen, oder?";FALSE
894672963904461;Der rührt damit nur die Werbetrommel für sein neues Buch.;FALSE
1011030008935422;"An alle, die mal an der richtigen Stelle jejen die Politik demonstrieren bzw. protestieren wollen: Jeht uff https://www.facebook.com/Bundesregierung/?fref=ts
da könnt Ihr alle Eure Kommentare hinterlassen - und dit gleich an der richtijen Stelle, wa. Je mehr mitmachen, desto besser:

https://www.facebook.com/Bundesregierung/?fref=ts";TRUE
1122156181156137;ein ex lehrer den nur der weg bleibt weiter ein hetzer bei der afd zu bleiben;FALSE
855537491151342;genau Theodor, sogar bekannte Schauspieler haben das schon gemacht, versteh die Aufregung nicht... naja betrifft halt Pegida...;FALSE
856850754353349;Du hast wieder Langeweile. ...;FALSE
1120537601317995;Wollen wir hoffen und wachsam sein!;FALSE
1064445596927196;du spricht mir aus der Seele;FALSE
856800941024997;"Pahahahaha....genau 20.000 was für eine Lüge!
Bei RT konnte man den Livestream sehen da waren es vielleicht 6 - 7000 wenns hochkommt!!!
Es hat sich auspegidat";FALSE
876555482382876;"Alle nach Deutschland? http://mediendienst-integration.de/artikel/wer-nimmt-die-meisten-fluechtlinge-auf-2013.html: Daraus: ""Laut Thränhardt müsse diese Zahl jedoch auf die Bevölkerung umgerechnet  werden. Dafür hat er die Anerkennungsquoten für das Jahr 2012 im  europäischen Vergleich betrachtet. Demnach gewährte Deutschland  insgesamt 17.140 Menschen Schutz. Es folgten Schweden mit 9.000,  Frankreich mit 8.645 und Italien mit 8.480 positiven Entscheidungen.  Rechnet man das allerdings auf die Bevölkerungsgröße um, so verschiebt  sich das Bild. Pro Tausend Einwohner nahm Norwegen einen Flüchtling auf,  Schweden 0,9 und die Schweiz 0,5. Die großen Mitgliedstaaten  Deutschland, Frankreich und Italien lagen mit jeweils 0,2  beziehungsweise 0,1 Flüchtling pro Tausend Einwohner weit zurück."". Und schaut man weltweit, stehen wir sehr sehr lächerlich da mit unseren paar aufgenommenen Flüchtlingen (http://www.uno-fluechtlingshilfe.de/fluechtlinge/zahlen-fakten.html): Die fünf größten Aufnahmeländer von Flüchtlingen:
Pakistan - 1,6 Millionen
Iran - 857.400
Libanon - 856.500
Jordanien -  641.900
Türkei - 609.900

Nur weil euer Horizont nur bis zur Dorfgrenze reicht, heißt das nicht ihr hättet recht.";FALSE
856926254345799;Und 3. ist der Kopp Verlag ein rechtes Lügenpresse Blatt - aber da seid ihr ja eh indifferent. Im übrigen empfehle ich gerade ARD! Das sind Menschen die etwas zu sagen haben. Nicht Frau Oertel und Co.;FALSE
1007131195991970;Ein pfiffiges Kerlchen unser Steini.  (y);FALSE
861950180510073;Montag erstmal Schweden Malmö. Bitte Hilfen uns. Danke.;FALSE
972286069476483;"Vielleicht ist es eben nicht so, dass sie diesem ""Verbrecher"", wie Du ihn nennst, hinterherlaufen, sondern einfach den Zielen und Grundsatzforderungen, die PEGIDA hat?
Warum reduzierst Du PEGIDA auf den einen, der das ganze zugegebenermaßen mit ins Leben gerufen hat - aber die Statuten sind doch eher das, was die Leute überzeugt, mitzumachen.
Bei den Grünen waren es doch auch die Ziele - und nicht nur die Person eines Joschka Fischer. Versuche es doch einfach mal von dieser Sicht aus zu beurteilen. Man kann eine Sache wie PEGIDA und alles was damit zusammenhängt genauso wenig an einer Person aufhängen wie z.B. die gesamte SPD wegen Edathy.
Schlechtes Beispiel, aber zumindest ein Beispiel ;)";FALSE
1065875520117537;"Daumen hoch für den Kommentar, Danke dafür. Besonders für ""man hatten wir es ruhig"".";FALSE
1066106730094416;Ja wir brauchen eine politische bildung, ABER eine unzensierte-freie-unverfälschte darstellung der politik.;FALSE
1152513124787109;AWO - die besvhäftigen Menschen, die in den Fahrzeugen rauchen, psychisch krank sind und Anwohner anpöpeln, grundlos anzeigen und selber in privater Insolvenz sind. Und dann noch schlecht über die alten Menschen reden, die auf solche angewiesen sind! Das ist die AWO!;FALSE
1056579251047164;So sieht das deutsche Gruselkabinett aus!  Und jeder gibt dem MerkelMonster recht. Wozu so einen Parteienblock? ....oder heißt es Blockparteien?;FALSE
991250187580071;??;FALSE
982714911766932;"Was sind das für Asylbewerbern die Randalieren und Protestieren? Sollten doch eigentlich froh sein über ihre Ankunft in einem Land wo Frieden herrscht 
I";FALSE
874544392583985;Ich bin zwar PEGIDA Befürworter , aber Heute scheint Tag der Deppen bei PEGIDA zu sein .;FALSE
1038637509508005;"Laut 'ZDF' gerade eben, gibt die Politik (PEGIDAWarnminister Maas) inzwischen zu, dass Sylvester eine Bundesweit geplante und abgesprochene Schweineaktion von Migranten war.

Und so trifft dieses Zitat dann doch zu: Auf dem Tahrir konnte man bereits nachweisen, was man hier inzwischen schon vermutet: Dass es sich bei den Vorgängen um konzertierte Aktionen handelte und dass zumindest ein Teil der Täter als bezahlte Söldner agierten. Das Mißhandeln, Vergewaltigen und sexuelle Bedrängen von Frauen stellte auf dem Tahrir wie auch in Köln eine Kriegshandlung dar, die der Destabilisierung des Staates und Demoralisierung der Bevölkerung diente bzw. dient.

""Die interessante Frage ist: wer hat die Aktion koordiniert? Und warum?“";FALSE
998376320200791;Ich hoere in den Medien nur,der nicht ein Broetchenschmierer sein will,der waere Fremdenfeindlich in anderen Worten - ein Natzi.Wie kaputt ist die Medienberichterstattung.Wir bei Pegida,wir sind besorgte Buerger und unsere Aengste und Bedenken sind real.;FALSE
1069173613121061;Spenden an natürliche Personen?? Ist das nur mir aufgefallen??;FALSE
1065026770202412;"Der nächste findet bestimmt das Raumschiff Enterprise!
Im Wert von Hundert Billionen EURO und gibt sie bei der Polizei ab!";FALSE
856933731011718;Pro Pegida !;FALSE
1057070520998037;Wir als Steuerzahler müssen das bezahlen;FALSE
856890531016038;Ihr seid das letzte ??;FALSE
982640508441039;Heike Domovski;FALSE
856867624351662;"sie verdrehen da ein bisschen was.die ""gutmenschen""ware die,die den juden geholfen haben";FALSE
857811477590610;Gestern 22.000 !!! und Neumarkt musste wegen Überfüllung abgesperrt werden. Wie haben die das am 11.1. bei Roland Kaiser mit den 33.000 Menschen auf dem Neumarkt gemacht? Man wird ja mal fragen dürfen. ??;FALSE
1065271956844560;Nur noch traurig;FALSE
857190580986033;Ich möchte niemandem bloß stellen und meine Fragen waren auch nicht suggestiver Natur. Versagt habe ich denke auch in keinster Weise, weder beruflich, noch sozial. Also keine Ahnung, was du willst. ich will einfach nur wissen, was in unserem Land los ist und schauen ob die ganzen Widersprüche irgendwie aufzuklären sind.;FALSE
945851445453279;Im Artikel steht ja, dass weniger als 40 % tatsächlich minderjährig sind. Die lügen wie gedruckt, schmeissen Pässe weg und nutzen die irrsinnige Großzügigkeit der Deutschen aus.;FALSE
968151869889903;Dann auch Trennung von Deutschen und anderen Ethnien. Zumindest die, die diesen Wahn ablehnen. Wir MÜSSEN diese Durchmischung mitmachen. Uns schützt niemand. Ein Reservat für Deutsche in Deutschland?! Eigentlich schon traurig daran zu denken!;FALSE
856975661007525;Good to see PEDIDA is alive and well, the civilized world is rooting for you!;FALSE
1010846415620448;Aber sowas von..;FALSE
1123711234333965;Lammert ist unwichtig ??;FALSE
1096501523721603;Das fällt doch garnicht mehr auf bei den Mrd die wir zahlen ?? - Da wird das Geld dann mal sinnvoll zum Schutze der EU Grenzen eingesetzt;FALSE
876245489080542;wollen wir auch nicht, denn wir haben schon mehr !!!!! als genug;FALSE
1064993556872400;Da hast du vollkommen recht,ich suche und suche nur un einmal ein Gutmensch zu sein,aber ich finde einfach nichts;FALSE
856875817684176;danke Dresden ihr wart Klasse. Ich bin stolz dabei gewesen zu sein .;FALSE
857167910988300;"""An deinem Namen erkenn ich mit wem ichs zu tun habe"" der war gut????";FALSE
857347067637051;Hahaha, Tommy Du hast Recht. Mir ist das nur rein zufällig vor meinen Augen erschienen. Ich gucke weder Öffentlich-Rechtliche noch andere Lügen-Kacke von Presse, Rundfunk und Fernsehen. Meine Infos beziehe ich lieber woanders. Mir fällt da zu Bild-Zeitung z.B. folgendes ein: Mit der kann man sich noch nicht mal mehr den Allerwertesten abwischen, weil da eh schon so viel Scheiße drinsteht... :D :D;FALSE
857773320927759;Wenn er denn Schwarze Haare und braune Augen hätte.Und lügen muß er können. (Isch liebe disch Prinzessin du bist so schön usw);FALSE
857561827615575;Wann kommt ihr nach Oldenburg???;FALSE
876289549076136;"Vor ca.10 Jahren berichtete eine Zeitung, die nicht jeder liest, dass die EU 10000000 Asiaten und Afrikaner nach Europa holen will. Diese Zeitung hat wohl die Wahrheit geschrieben.
Noch etwas, Multikulti wird nicht funktionieren und hat noch nie funktioniert. Wir sitzen hier in Deutschland auf einer Zeitbombe. Wenn diese Explodiert, dann gnade gewissen Leuten Gott.";FALSE
966753233363100;"Knut Tesch der dreht sich aus dem Postillion ne Tüte ;)";FALSE
1007167885988301;für die Vollhonks würde ich die Wehrpflicht wieder einführen und dann 18 Monate den Arsch schleifen das die auf dem Zahnfleisch kriechen;FALSE
1094611203910635;Heute wird seit Monaten der Wiener Platz mal wieder sauber sein. Befreit von traumatisierten Fachkräften und Drogenalibabas.;FALSE
1065028050202284;da liegen die Handys die in Köln geklaut ,und dann abgegeben wurden wohl auch schon zur Versteigerung aus, oder ?;FALSE
856821807689577;"Ach nee meckern aber keine Lösungen parat....aha :)

Sie müssen nicht schon wieder ablenken, Sie haben das Wichtigste gesagt! ;)";FALSE
1064903733548049;Aber die Sachsen sprechen doch alle kein Deutsch :-O !!!;FALSE
857854690919622;ich mach das schon über 60 jahre. ich kann nicht mehr.;FALSE
855500477821710;"Klartext : Ich, sowie 99% aller Muslime (es gibt ÜBERALL schwarze Schaafe), verabscheue jede Form von Terror sowie jede Form von Gewalt!!!
So jetzt aber in die Heia :-)";FALSE
945703862134704;Sehr nett gesagt;FALSE
1012671508771272;"Ich dachte, Sie verkaufen Sprengstoffkapseln zum Einnehmen 
Rezeptfrei ;)";FALSE
935408209830936;"Langsam wird es ""Republik"" weit Zeit, mal sich zu überlegen, was will das "" deutsche Volk "" ? !";TRUE
858403620864729;Leider hast Du Recht!!!;FALSE
1064981693540253;Jau. Habe letzte Woche meine Tuba verloren. Ist bis heute noch nicht bei der Polizei abgegeben worden.   :-);FALSE
951885994849824;:D Geil den merk ich mir!;FALSE
856918897679868;Je mehr Deutsche sich den Demos anschliessen,je besser.Irgendwann merken sicher auch die dümmsten Politiker,dass wir in unserem Land keinen Islam und auch keinen islamistischen Terror brauchen.;TRUE
894666710571753;???? es ist zum Lachen..... Und zum Heulen.... So viel Dummheit in so einen kleinen Text.;FALSE
952054374832986;"Also ich finde die ""Logik"" des grünen ""Männchenmädchens"" nicht so abwegig: Derdiedas hat halt in dem südländischen Veilchenüberbringer einen verkleideten AfD`ler gesehen! Zugekifft bis zum gehtnichtmehr ist das schon nachvollziehbar! Hahaahaaa...";FALSE
856903344348090;Willst du Eisen flechten? ????;FALSE
1065029946868761;Nur ihre Pässe,  die finden se nich wieder;FALSE
882723625099395;Bleibt zu hoffen das Sie  Ihre Mentalität nur unter ihresgleichen ausleben.;FALSE
1056474754390947;Gruselkabinett :(;FALSE
982640725107684;na so schwach und erschöpft und fertig und halb verhungert sehen die aber net aus... ich frag mich nur,warum die da mit Tränengas rumspielen?Einmal durchladen und reinhalten...sowas geht gar nicht!Das sind Straftaten...Körperverletzungen...vllt sogar versuchter Totschlag und das Pack kommt damit durch????? Ich weiß...bei den tollen Gutmenschen bin ich der obernazi... kommt ma rum und sagts mir ins Gesicht!;TRUE
862020527169705;"Von euren Pegida-Rednern ;)";FALSE
856842361020855;Die kommen morgen alle weil es kostenlos ist weil sie keine Meinung vertreten.;FALSE
983216275050129;Ramon ist so Hohl im Kopf, dass man darin einen Grossteil an Flüchtlingen unterbringen könnte....;FALSE
1010839342287822;-DANK MERKEL & CO------sitzen wir nun auch auf einem Pulverfass, was jeden Moment explodieren kann---Da nützt Merkels bescheuerte Raute auch nichts----WER HINDERT EUCH, EUCH ZU WEHREN------CHAOS -- REGIERUNG------und ---darum tut hier endlich etwas dagegen----rund 209.500 Bürger wehren sich bereits gegen diese Regierung---unterschreiben und teilen---https://www.change.org/p/wir-fordern-den-r%C3%BCcktritt-der-bundeskanzlerin-dr-a-merkel-und-sofortige-neuwahl-der-bundesregierung-resignation-of-the-german-chancellor-dr-a-merkel-and-immediate-reelection-of-the-german-government?recruiter=377615820&utm_source=share_petition&utm_medium=copylink.;TRUE
1055102721194817;Kommt alle zu uns, die ihr mühsam und beladen seid!!!!;TRUE
1044201645618258;müssen Ösis erst Mutti fragen ? wie krank ist das denn ?;FALSE
856806334357791;dass man Euch ernst nimmt, wird nicht passieren, dafür sind Eure Ängste und Probleme zu diffus und mannigfaltig. Dass sich was ändern wird, ja. Deutschland wird noch mehr mit Europa zusammenwachsen. Wir werden noch mehr durchmengt werden, so dass es am Ende ein bunter Mix wird. Wenn Du Deinen Kindern einen Gefallen tun willst, geh mit ihnen statt zu Pegida am Wochenende lieber ins Museum, bilde sie, damit ihnen nicht das gleiche Schicksal wie Dir widerfährt.;TRUE
1013238972047859;das tun sie doch schon seit 70 Jahren.L A N G W E I L I G ! ! !;FALSE
935800596458364;Und jetzt tun sie alles um eine neue DDR zu bauen. Leit  haut bevor es zu spät ist;TRUE
856976181007473;Und...... Weils so lustig ist: Paul Tischler, zum Glück finden die bösen ''Nazis'' Ficken genauso gut wie ihr, also danke dafür, für den Fall das du dachtest jmd macht sich aus dem hohlen Spruch was ????????;FALSE
857546654283759;https://www.facebook.com/uwe.stephan.3/posts/904795012888557?comment_id=904816902886368&notif_t=like;FALSE
968212239883866;"JEDER Mensch, gleichwelcher Nationalität oder Religion ist uns willkommen !!!

Steht das nicht in der PEGIDA-Info? 

Ist der Islam keine Religion?";FALSE
883007138404377;es soll. laut Nachrichten, ein Tunesier gewesen sein. Sie schlachten sich also selbst ab. Was soll man dazu sagen ???;FALSE
878548995516858;Ich brauche die Adresse und Telefonnummern Ihres Unternehmens in Berlin, Hamburg und Rostock mich sehr dringend brauchen Ihre Hilfe!;FALSE
1010337799004643;Oli Henze Blödsinn!;FALSE
855608047810953;"[@IND]
Die Formel Im Namen des Volkes ist Ausdruck dafür, dass die Rechtsprechung wie alle Staatsgewalt gemäß Art. 20 Abs. 2 Satz 1 GG vom Volk ausgeht (Volkssouveränität). Die Formel bedeutet nicht, dass der Inhalt der Urteile dem tatsächlichen oder mutmaßlichen Willen der Bevölkerung entsprechen müsste. Die Entscheidung der Richter ist vielmehr alleine an das Gesetz gebunden (Art. 97 Abs. 1 GG). Quelle: Wikipedia";FALSE
993939847311105;ich glaub das nicht er wird kommen , die haben uns schon immer belogen;FALSE
856903457681412;die Zahl habe ich auch in diversen Quellen gelesen;FALSE
982653241773099;Werter Herr Karlhorst, soll der Ausnahmezustand, das Chaos, der Widerstand gegen gültige Gesetze und Polizei nun zum Normalfall werden, um sich durchzusetzen ? Wir haben hunderttausende völlig kulturfremd sozialisierter Männer bereits jetzt in diesem Land. Was wird sein, wenn sich die Lügenversprechen der Schlepper nicht erfüllen ? Gehen diese dann auch auf die Straße randalieren und Steine werfen. Dann wird es bei uns auch bald so sein wie in deren Herkunftsländern.;FALSE
856775407694217;An das internationale Finanzkapital: Deutschland ist nicht Euer Markt sondern unsere Heimat! Raus mit McDonald's, Starbucks! Raus aus der NATO! Wir sind das Volk! Stoppt die Masseneinwanderung bevor die deutsche Bevölkerung endgültig aus einem vom Kapital kontrolliertem Einheitsbrei besteht.;TRUE
857794900925601;Irgendwann haben die antifaschisten bei der polizei eh keinen bonus mehr wenn sie sonweitrmachen und dann weiss auch der dümmste was sie für gesockse in ihrer mitte haben...das werden sowieso die ersten sein die eins auf die fresse bekommen wenn sie mal von einem muslman erwischt werden wenn sie seinen mercedes abfackeln...die scheissen aufs gesetz wie unsere ordnungshüter dann gibts reichlich auf die nuss;FALSE
856805521024539;Zusammen sind wir stark, Grüße aus dem wunderschönen Erzgebirge ?? ??;FALSE
858367247535033;http://www.t-online.de/nachrichten/deutschland/gesellschaft/id_72677168/kathrin-oertel-steigt-bei-pegida-aus.html                                                                                           Was Ist los?? Stimmt das???Welche Gründe gibt es dafür??? Gibt PEGIDA auf???? Hat euch die Politik so unter Druck gesetzt????;FALSE
1152509098120845;"Liste der ""Ablehner"" führen,und wenn die AFD in den Nächsten Jahren an die Macht kommt (Und das wird Sie ;-) ),den Spieß umdrehen,und der AWO den Hahn zudrehen.Immer dieses Linksgedrallte Volk.";TRUE
1012590008779422;Sarkasmus bitte, Sie Aufrechter!;FALSE
857141420990949;"Kurzer Film über die Zukunft mit dem irren 
Gendermainstreaming & Politische Korrektheit - 
Political Correctness / Gender Sickness 
Er kommt aus der Zeitmaschine und trifft auf diese Irren :-D
http://youtu.be/XM-HJT8_esM";FALSE
1105771359461286;In dieser europäischen Kulturstadt, niemals, Bürger Dresdens wacht auf und wehrt euch.;TRUE
855054211199670;Nein, ich gehöre nicht zu diesem Kindergarten.;FALSE
1063397070365382;Sizan Suar oh ein gutmensch:-) der das deutsche volk weg haben will.... Jetzt geh in Bettchen sonst bekommst du nichts zu essen wenn du nicht brav bist Kindchen ...;TRUE
857173334321091;ist einfach so! so ich muss jetzt arbeiten , damit ich die Leute , die montags in Dresden demonstrieren am 1. wieder ihr ALG 2 bekommen.;FALSE
1012276122144144;????;FALSE
1064994580205631;es wird doch immer lächerlicher, haben die Wünschelruten oder warum machen die ständig solche Funde?? Oder steht den tatsächlich Allah bei?;FALSE
857241867647571;"Du wirst es kaum glauben Olaf, da ich ja auf Seiten der PRO-PEGIDA stehe, ich wähle seit 2002 ""Die Linke"".
Und noch etwas unglaubliches, obwohl PEGIDA nicht in allen Punkten mit der Linken übereinstimmt, in einigen Punkten wollen sie sogar dasselbe.
Also nichtmal ein allzu großer Widerspruch.";FALSE
876268325744925;Für einen kranken mag das Gesundheitssystem wirklich gut sein , nur wehe du bist Teil des solchen....!;FALSE
856775547694203;Wieso geht ihr eigentlich so extrem auf so eine Behauptung ein wenn sie nicht stimmt?;FALSE
888306901207734;"Die würde ich sofort wählen 
Der Tag ist nicht mehr weit und es wird fürchterlich werden für alle die Multikulti gut heißen";FALSE
1063791673659255;schade , mein beitrag wurde von facebook gelöscht.................. naja soviel zu meinungsfreiheit;FALSE
